거래일자,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2020-05-15,534.846,505.892,485.166,479.607,481.671,489.844,518.156,566.538,622.425,640.844,649.112,635.729,620.609,614.528,610.643,607.6,616.562,622.131,626.944,640.793,635.516,615.85,593.735,579.79
2020-05-16,543.164,515.064,493.959,483.868,483.303,489.415,507.704,518.913,543.261,559.492,560.696,565.032,560.732,570.432,568.989,559.642,548.381,573.193,589.838,610.367,617.497,602.809,585.57,571.078
2020-05-17,536.053,507.22,495.588,494.502,490.991,491.36,493.481,488.238,498.643,502.074,501.153,494.463,492.805,490.281,491.058,503.951,529.053,554.671,572.254,601.296,615.52,602.247,573.534,554.579
2020-05-18,515.246,494.806,476.385,468.415,466.601,473.73,491.832,517.756,578.942,609.219,612.812,605.034,581.494,578.13,598.491,613.922,616.205,626.747,633.362,639.123,632.97,620.951,603.648,595.107
2020-05-19,559.269,531.747,518.357,514.779,517.461,520.16,517.903,512.496,534.279,545.705,546.363,544.882,542.055,539.9,543.852,550.803,568.005,587.484,602.849,640.151,655.556,643.233,623.699,608.344
2020-05-20,574.341,546.659,528.53,521.804,524.133,533.203,531.251,520.326,540.037,548.333,540.801,528.752,516.508,525.422,531.918,540.309,559.307,582.6,600.132,627.763,637.127,627.519,610.943,597.73
2020-05-21,561.845,533.413,518.452,508.951,513.765,520.443,519.517,518.314,537.518,551.921,556.005,552.209,541.858,558.038,560.956,568.299,586.303,602.47,610.738,633.636,640.44,632.119,610.154,596.026
2020-05-22,557.944,524.8,510.414,497.906,493.382,499.316,513.419,527.259,556.05,567.079,567.201,558.89,536.662,547.92,557.43,560.481,577.006,594.774,604.818,627.082,641.248,622.673,602.483,595.777
2020-05-23,551.584,520.678,504.463,496.016,495.999,495.185,499.749,503.769,523.617,529.278,530.571,524.389,517.591,517.746,530.661,548.806,551.886,569.356,593.201,619.098,631.127,623.249,605.791,588.818
2020-05-24,554.247,525.721,506.306,495.773,494.462,497.291,490.965,488.425,492.803,498.145,510.01,510.119,504.951,515.083,541.512,558.535,569.943,588.613,607.509,624.416,627.722,610.307,589.758,571.53
2020-05-25,528.518,501.04,482.206,470.633,470.53,478.336,501.112,533.992,575.451,599.457,600.002,597.841,571.228,588.648,606.829,613.009,619.934,607.849,614.503,633.869,635.393,616.431,594.338,578.903
2020-05-26,537.996,510.738,491.908,482.69,485.66,491.18,513.078,539.334,578.192,597.534,616.55,613.753,608.379,600.186,594.687,564.913,574.008,593.964,603.165,629.553,647.588,634.551,614.438,592.956
2020-05-27,554.004,525.042,506.218,496.583,499.609,506.981,515.861,530.809,553.537,566.712,557.132,542.022,536.408,561.25,568.444,568.032,578.608,600.868,607.285,628.33,640.687,630.003,611.367,594.459
2020-05-28,555.953,531.36,515.313,506.653,506.125,509.168,512.997,538.232,565.616,562.462,562.462,563.235,553.537,572.837,573.973,572.325,586.428,605.134,614.228,633.436,642.489,628.478,604.97,590.792
2020-05-29,552.41,525.001,508.346,501.451,503.298,511.007,512.476,522.92,547.464,561.378,565.082,562.075,562.435,580.064,573.257,576.726,596.543,612.451,619.959,635.53,637.694,619.647,595.199,577.228
2020-05-30,538.216,511.145,492.753,483.609,480.996,486.353,501.992,517.845,543.451,556.792,564.425,565.763,565.106,562.396,567.979,569.281,578.699,596.403,609.175,621.8,619.798,602.305,581.104,564.687
2020-05-31,527.231,501.653,484.151,473.683,472.186,476.849,492.37,510.136,521.253,531.215,522.877,532.921,536.866,541.012,543.834,547.163,561.429,585.025,601.125,620.296,625.359,607.008,581.233,560.712
2020-06-01,520.046,493.341,476.807,466.757,466.531,473.147,497.675,535.396,572.275,585.342,588.261,597.183,591.753,587.35,568.002,575.551,583.867,602.636,613.644,630.21,640.878,625.867,596.765,578.208
2020-06-02,537.319,511.674,496.901,489.547,490.172,498.626,509.96,521.921,547.748,554.974,557.264,548.852,536.02,548.635,556.676,566.751,587.006,605.76,616.956,633.398,642.579,623.437,595.03,571.983
2020-06-03,527.493,499.12,480.585,470.803,470.29,478.643,506.967,545.489,594.156,620.859,635.653,629.669,613.957,633.251,634.642,628.981,639.441,650.035,647.398,653.667,652.741,628.68,597.482,578.087
2020-06-04,538.401,509.144,491.212,482.525,485.061,492.274,511.603,539.162,576.064,599.708,605.865,596.202,597.014,609.7,607.386,609.234,622.553,640.055,643.923,657.37,659.97,637.46,610.383,586.007
2020-06-05,543.275,515.072,495.616,486.487,483.238,491.519,510.123,543.902,582.663,602.538,621.937,625.828,624.129,635.695,625.324,619.976,625.612,642.384,651.828,664.177,663.286,637.865,610.206,587.497
2020-06-06,546.258,514.407,493.2,481.595,477.699,484.866,505.699,524.665,545.968,570.244,574.085,564.287,565.503,564.986,566.915,574.507,588.877,606.514,619.885,635.215,643.084,624.847,601.295,580.32
2020-06-07,539.501,509.156,489.99,478.401,476.376,479.621,491.684,502.414,510.615,519.008,525.785,523.847,526.6,531.463,536.262,545.288,566.993,595.615,617.541,636.633,642.719,624.125,596.832,574.305
2020-06-08,533.405,506.642,488.516,478.091,476.138,484.773,503.747,531.04,565.489,593.778,604.646,604.421,600.543,619.511,629.342,638.452,657.444,672.633,676.328,682.015,680.005,654.046,617.84,590.331
2020-06-09,546.879,517.986,498.239,485.717,484.222,490.999,519.326,557.68,601.538,622.873,633.54,644.365,649.589,674.765,686.279,695.237,699.725,703.358,700.761,709.254,704.816,671.795,630.103,603.116
2020-06-10,557.502,523.75,504.765,491.982,489.276,495.753,523.852,564.295,614.956,666.645,691.646,702.621,686.822,694.92,693.947,693.931,695.557,699.135,698.766,710.626,705.765,675.06,633.424,607.055
2020-06-11,561.531,528.493,507.505,496.769,493.695,500.521,527.128,567.049,626.155,661.066,683.386,672.935,662.158,693.142,712.06,700.259,674.458,702.633,701.643,709.793,702.869,669.999,631.195,606.316
2020-06-12,559.908,526.483,506.032,493.796,491.032,497.159,525.337,564.729,618.421,657.424,676.866,697.171,698.538,696.395,690.539,698.178,693.615,694.881,696.527,704.94,699.058,669.559,634.701,611.214
2020-06-13,570.301,540.861,517.109,506.291,505.052,510.524,535.342,571.527,620.885,662.713,692.413,694.033,682.481,677.487,673.342,678.69,690.203,701.37,718.662,724.418,713.926,686.831,653.938,624.89
2020-06-14,580.953,546.909,524.553,510.681,505.856,506.019,526.579,551.857,588.52,625.024,659.755,674.343,666.89,657.943,648.942,651.882,651.761,666.088,670.607,678.491,679.252,652.83,618.604,589.936
2020-06-15,546.237,516.686,497.257,487.465,483.591,490.174,525.644,564.696,605.069,648.271,661.385,669.982,637.187,643.907,656.894,677.083,680.916,683.97,678.728,686.99,689.541,659.367,621.903,594.835
2020-06-16,549.19,517.54,495.145,485.389,483.973,492.583,517.415,549.613,589.727,613.775,625.722,625.922,622.489,636.269,651.729,654.348,682.225,691.288,690.074,700.212,696.913,666.738,627.173,598.419
2020-06-17,551.064,521.767,500.216,490.67,486.512,493.187,515.884,562.273,611.446,655.359,680.939,684.798,674.613,671.863,663.83,658.127,659.545,668.461,670.454,673.463,665.608,638.707,607.772,587.813
2020-06-18,543.22,515.087,495.797,484.722,486.782,493.595,527.422,576.614,624.942,656.898,666.012,655.945,650.991,666.995,676.779,670.641,673.059,684.491,675.048,674.495,669.359,640.458,607.342,585.327
2020-06-19,543.132,511.381,489.611,481.082,478.906,485.077,517.047,558.525,606.703,636.914,650.39,636.715,621.073,628.706,611.899,611.598,622.795,636.563,646.955,654.808,662.585,642.591,614.78,592.186
2020-06-20,549.109,515.193,493.903,481.314,481.082,486.176,507.255,524.742,544.973,556.965,568.86,571.923,570.853,580.24,581.988,603.417,602.619,623.741,633.411,648.162,654.397,633.345,605.535,580.275
2020-06-21,536.734,506.589,487.016,475.963,472.144,477.513,494.858,505.642,519.684,528.57,534.61,520.532,516.961,527.319,540.769,543.243,580.283,607.231,616.448,634.434,644.656,627.354,599.502,575.603
2020-06-22,534.82,502.091,484.672,474.67,470.594,482.014,510.42,546.419,585.588,606.344,615.956,617.17,611.755,629.889,635.006,643.958,664.704,685.046,685.781,695.043,696.589,666.725,630.331,596.947
2020-06-23,551.076,518.139,498.366,487.639,484.613,491.341,518.436,557.014,602.219,634.926,649.947,651.205,649.341,673.578,678.896,687.877,698.757,702.88,697.617,706.066,705.092,676.438,641.991,613.477
2020-06-24,565.718,532.895,511.896,500.607,499.947,503.889,530.632,579.083,649.454,692.035,714.696,716.474,720.169,738.024,738.667,735.913,724.676,726.846,716.933,719.915,715.607,681.861,644.154,612.077
2020-06-25,563.546,529.416,509.688,498.174,495.75,501.06,536.336,591.1,657.977,704.457,722.41,730.679,723.72,736.887,734.941,722.693,714.9,707.264,699.501,698.471,691.235,664.367,632.236,607.961
2020-06-26,562.231,531.928,511.024,499.173,497.444,503.994,529.992,563.76,607.319,635.374,642.427,637.81,628.784,645.615,651.211,661.029,673.101,678.64,679.987,689.299,690.688,666.291,630.911,604.002
2020-06-27,560.117,528.783,507.887,494.838,489.285,496.288,511.688,534.171,561.183,589.511,631.103,658.645,656.029,657.615,661.087,665.944,676.741,695.535,700.525,703.826,698.037,669.699,638.136,613.268
2020-06-28,565.815,531.953,514.465,537.044,506.045,496.881,507.275,525.423,545.424,566.111,579.549,577.678,590.129,614.509,617.582,615.937,628.957,644.902,658.987,674.497,680.447,656.227,622.387,594.222
2020-06-29,546.645,513.702,493.97,482.88,479.191,485.779,516.532,569.181,632.975,672.276,690.814,699.078,707.618,725.554,728.214,717.542,717.964,725.099,725.224,727.02,717.602,681.058,642.351,603.753
2020-06-30,554.165,520.87,502.563,492.517,492.295,494.002,523.175,564.683,613.204,642.605,649.083,640.691,622.869,624.086,637.835,640.553,647.85,654.684,656.319,664.264,664.931,641.746,608.882,581.418
2020-07-01,537.796,509.852,488.905,479.2,480.823,489.976,518.317,555.337,591.255,616.799,619.871,608.356,595.784,610.274,616.095,625.828,644.951,659.354,666.234,677.332,677.718,653.867,618.03,591.111
2020-07-02,547.208,514.216,493.504,481.323,481.317,489.251,516.025,547.295,599.113,624.26,636.801,641.195,646.972,667.426,667.27,662.757,663.97,668.485,672.352,685.039,684.389,659.845,621.599,593.782
2020-07-03,550.974,517.166,497.81,487.061,483.441,491.478,517.874,566.878,629.379,671.963,695.403,685.009,669.386,684.964,668.74,661.548,666.07,671.248,672.142,675.685,672.457,649.743,619.707,597.517
2020-07-04,553.199,520.403,499.434,486.777,485.109,490.552,511.379,538.35,569.876,591.869,619.003,629.072,622.265,616.892,622.209,623.745,623.664,636.12,643.21,653.539,655.013,635.792,608.432,590.521
2020-07-05,548.716,517.438,495.815,483.764,479.69,483.361,498.296,513.216,539.226,553.902,571.966,587.895,605.144,591.756,605.888,602.565,614.682,631.327,641.564,656.16,662.232,641.417,611.129,588.338
2020-07-06,545.332,515.368,495.486,483.923,479.244,490.221,528.29,572.434,633.349,678.065,702.672,700.007,699.847,705.419,705.784,711.669,705.463,700.16,694.013,708.5,706.086,678.226,640.144,612.336
2020-07-07,564.97,531.502,509.347,496.853,497.547,509.297,539.354,578.325,615.881,660.069,718.029,735.739,727.056,732.536,721.548,713.35,709.799,700.868,690.865,699.778,699.063,672.766,638.102,615.257
2020-07-08,566.495,531.679,508.46,496.299,493.695,500.048,525.915,570.172,616.265,641.548,651.008,649.817,637.997,665.565,670.832,674.513,686.969,696.165,697.566,710.664,708.327,679.949,640.271,613.694
2020-07-09,565.357,529.834,508.587,498.776,493.846,502.209,531.681,577.916,631.944,664.708,676.087,691.616,686.475,711.249,702.109,698.056,710.467,725.805,730.888,743.32,741.924,711.211,671.219,636.807
2020-07-10,589.759,556.179,534.463,523.874,513.242,518.265,548.544,605.033,672.845,708.99,725.59,730.563,716.464,723.004,717.869,720.53,724.526,727.308,724.617,727.88,723.301,693.763,655.786,627.599
2020-07-11,581.894,545.488,520.68,505.942,501.119,508.004,530.205,553.247,602.841,624.538,645.813,653.563,650.196,641.423,652.146,641.396,651.932,668.818,684.564,699.135,699.126,672.081,642.06,615.22
2020-07-12,569.262,535.729,513.198,499.76,493.255,494.356,514.287,536.781,562.62,602.458,629.109,638.465,643.396,645.764,643.33,645.346,654.806,677.243,697.684,714.448,716.713,689.109,651.311,623.737
2020-07-13,580.371,546.229,522.502,510.883,509.199,517.794,549.445,609.811,686.234,736.141,765.817,784.257,747.272,777.398,776.721,767.759,757.257,745.196,725.219,725.479,718.499,687.115,647.446,617.086
2020-07-14,570.929,533.97,513.748,500.561,495.448,504.673,531.036,570.881,622.475,660.319,665.566,670.95,649.463,660.593,652.06,647.777,661.893,667.812,665.834,675.105,675.603,651.622,618.35,599.206
2020-07-15,553.526,521.12,499.055,488.286,484.452,490.543,521.581,566.97,623.692,652.262,658.018,657.811,642.91,643.424,652.138,647.047,654.149,659.81,657.955,674.936,679.808,655.569,623.878,599.199
2020-07-16,552.557,518.963,495.47,485.551,483.779,491.545,521.631,561.498,599.761,641.173,652.294,642.057,627.342,641.149,651.771,653.337,667.779,677.049,679.384,686.793,687.703,664.08,629.617,603.862
2020-07-17,558.488,523.016,501.85,488.975,486.528,494.485,520.909,554.804,599.658,628.349,639.294,640.819,634.088,639.896,645.896,648.135,660.362,673.782,676.892,684.608,683.507,656.45,622.615,602.458
2020-07-18,559.499,526.483,502.727,490.978,487.473,494.253,515.03,543.354,582.216,608.569,631.701,639.914,632.402,628.767,653.872,647.984,647.053,657.175,671.218,689.323,693.331,666.584,641.191,618.298
2020-07-19,577.474,546.316,522.29,508.717,504.082,509.851,526.897,556.246,597.729,641.109,670.99,676.219,685.44,680.145,683.765,701.629,722.226,742.072,755.201,771.984,775.742,748.9,706.768,667.042
2020-07-20,611.45,571.855,548.115,532.982,527.903,535.448,569.662,634.493,713.896,769.403,801.183,804.579,780.159,768.237,761.513,764.483,770.914,768.526,769.5,775.624,765.081,729.704,684.59,646.345
2020-07-21,592.204,554.031,528.799,516.426,508.823,516.164,546.18,604.679,675.342,722.95,749.612,752.755,742.466,740.728,738.206,735.804,753.694,754.886,766.597,782.144,773.3,736.654,693.942,662.411
2020-07-22,608.765,571.331,545.276,531.048,526.051,531.353,562.822,618.651,694.023,756.653,789.576,797.831,799.084,808.964,788.964,779.664,772.472,775.993,780.832,787.228,779.469,746.351,701.458,663.405
2020-07-23,610.137,570.012,550.574,531.444,525.205,534.369,565.28,628.172,713.123,769.116,805.971,811.231,808.049,812.995,813.752,819.318,830.534,827.269,825.209,817.318,776.516,732.354,682.913,647.755
2020-07-24,595.354,557.789,537.456,519.558,511.67,517.197,543.992,588.923,637.079,679.781,689.834,689.743,690.494,690.22,693.468,695.192,704.549,706.673,699.323,701.284,691.49,664.177,633.651,614.352
2020-07-25,572.695,538.611,514.662,501.366,496.578,502.145,520.88,548.74,589.359,610.803,619.988,614.429,618.037,622.174,621.398,619.669,624.833,645.337,669.128,678.733,680.571,655.004,623.791,603.191
2020-07-26,559.617,527.36,505.203,489.536,485.894,490.144,504.933,515.36,531.69,549.628,556.047,554.636,557.054,564.041,576.641,594.863,613.928,648.868,668.282,691.688,698.278,672.987,635.891,606.693
2020-07-27,560.832,529.207,508.847,495.777,491.474,498.899,526.364,579.521,652.183,714.549,737.799,736.543,723.115,758.947,770.045,765.405,763.138,763.621,764.159,774.448,760.899,727.351,679.968,646.047
2020-07-28,597.432,565.952,540.233,525.515,522.788,530.504,563.84,622.509,700.887,761.944,792.456,804.689,802.33,824.372,810.623,814.874,824.358,835.618,837.405,838.669,823.386,781.64,728.97,688.061
2020-07-29,628.977,586.566,560.229,542.289,534.945,544.675,578.428,639.856,722.954,784.344,819.025,827.747,817.975,834.296,833.837,833.456,842.758,858.368,861.127,867.745,852.52,812.753,754.291,706.744
2020-07-30,645.286,600.129,573.369,558.325,552.73,563.143,597.908,661.679,744.614,798.048,823.583,832.883,835.844,859.371,852.134,854.15,863.319,883.492,880.741,885.678,869.462,825.224,766.96,715.441
2020-07-31,651.097,606.634,577.089,557.119,547.874,558.665,590.351,649.246,731.747,788.557,815.396,818.189,819.202,837.089,841.288,844.036,857.908,869.833,862.992,866.783,855.504,812.369,758.744,713.913
2020-08-01,653.022,607.248,575.648,556.935,546.974,550.23,572.344,602.729,668.553,727.675,759.472,772.253,763.237,770.176,786.45,795.289,815.045,839.846,849.767,861.915,856.695,824.22,775.456,729.348
2020-08-02,667.53,621.281,586.811,568.271,560.237,563.362,585.53,619.702,666.483,706.585,737.599,751.711,757.027,763.257,773.274,788.498,807.608,837.106,849.767,866.551,864.664,832.452,780.407,727.9
2020-08-03,661.191,616.795,585.811,565.55,557.483,566.106,602.824,672.148,770.19,838.893,856.206,864.109,868.68,888.909,892.899,910.572,914.435,926.882,925.001,930.81,920.563,876.688,816.844,758.168
2020-08-04,689.648,641.764,607.361,587.307,579.891,589.732,622.613,688.535,785.901,852.331,886.667,893.328,891.828,918.659,933.04,943.427,951.726,965.523,960.923,965.332,952.986,910.779,844.614,788.221
2020-08-05,717.66,668.437,631.32,610.97,602.317,611.325,645.882,719.204,811.972,873.491,900.579,886.763,870.056,897.334,907.843,914.425,926.673,934.763,936.355,941.867,931.065,888.921,829.241,775.271
2020-08-06,707.878,659.922,627.113,607.773,597.418,604.676,635.094,704.551,808.718,879.473,903.857,907.351,894.034,907.547,915.855,922.302,915.928,922.257,918.283,929.54,915.681,873.526,815.846,765.456
2020-08-07,700.596,648.631,615.337,595.967,588.9,596.444,625.831,696.374,783.478,852.975,890.612,896.358,887.547,911.499,913.203,907.028,909.234,911.933,905.852,912.337,898.675,861.129,811.838,766.27
2020-08-08,704.714,654.325,621.704,599.261,591.544,596.718,610.953,656.967,718.788,790.054,836.298,847.2,838.463,824.529,833.622,834.009,838.491,842.016,861.029,878.354,872.027,835.692,788.752,750.296
2020-08-09,690.362,644.163,615.625,595.338,586.327,589.519,603.979,636.444,679.318,727.609,753.955,769.314,784.991,791.926,798.758,808.532,821.927,847.086,868.123,884.305,882.136,852.332,802.66,754.693
2020-08-10,692.962,647.869,615.594,595.42,586.648,594.69,618.765,691.377,785.596,845.291,878.911,878.023,875.027,899.105,895.51,885.59,904.267,917.939,911.427,919.501,908.826,867.79,806.287,753.711
2020-08-11,685.058,639.249,605.478,589.17,582.213,591.86,628.874,705.844,798.386,876.89,900.72,910.017,894.792,915.417,923.126,923.17,943.237,946.843,940.795,943.995,923.928,878.856,816.336,762.996
2020-08-12,694.414,644.08,612.437,594.567,588.81,600.898,634.84,707.492,805.978,872.126,898.494,915.605,923.946,938.525,937.321,952.343,958.864,967.035,964.992,966.919,946.459,901.256,839.298,780.346
2020-08-13,709.526,658.611,621.675,601.172,596.706,606.918,644.81,719.205,813.685,888.719,914.461,924.091,922.563,944.587,958.337,961.299,973.965,982.18,973.285,976.803,960.442,913.461,847.709,790.355
2020-08-14,715.679,663.127,627.768,608.688,603.199,615.014,647.99,712.712,805.221,877.247,916.841,936.322,937.777,962.947,976.823,989.45,1001.457,1008.638,995.135,994.631,974.211,927.71,865.178,809.529
2020-08-15,739.3,683.858,643.07,618.308,606.379,614.951,639.253,677.226,726.853,781.366,823.444,838.55,845.679,854.725,861.918,876.439,900.091,930.502,944.371,950.733,939.969,899.568,843.639,787.726
2020-08-16,719.025,668.945,637.089,616.419,606.905,611.844,634.513,670.806,720.747,770.736,809.615,820.144,826.568,831.819,838.921,851.481,875.012,910.404,926.972,939.551,931.202,889.402,829.064,773.197
2020-08-17,701.904,653.567,621.093,599.61,590.206,597.405,621.096,669.963,745.601,813.374,853.901,865.85,864.831,881.473,889.646,891.65,910.742,934.054,942.781,957.071,945.414,897.474,830.402,768.037
2020-08-18,696.1,645.5,611.713,589.611,581.564,592.227,620.11,681.165,782.015,856.213,890.599,900.963,901.218,920.053,925.779,933.178,953.409,967.816,958.07,962.659,939.391,887.962,818.875,758.661
2020-08-19,687.647,638.47,606.356,586.505,578.262,588.869,620.972,678.003,769.776,838.685,873.422,878.754,875.754,895.944,902.993,915.177,937.305,960.505,953.565,957.462,934.768,882.69,816.35,757.368
2020-08-20,690.188,640.82,605.517,583.59,574.853,585.792,616.571,677.437,770.496,842.543,882.309,898.817,896.524,907.224,916.866,934.411,953.338,963.721,951.742,957.978,933.849,879.373,812.711,755.459
2020-08-21,686.821,639.355,607.421,586.982,577.382,590.322,617.93,674.799,765.116,830.936,868.687,879.953,881.418,905.388,914.504,924.475,938.088,948.301,939.733,947.877,920.192,870.909,811.46,763.492
2020-08-22,700.457,652.097,618.081,597.724,588.723,594.889,617.005,658.236,717.392,786.219,833.831,855.475,877.475,884.486,853.343,842.654,844.624,845.834,845.216,863.768,845.899,805.167,756.346,718.913
2020-08-23,663.967,624.605,595.065,573.859,564.766,571.955,584.057,610.397,651.644,698.221,744.006,775.719,807.332,806.156,784.453,793.311,818.68,845.594,867.463,886.762,873.037,827.074,768.251,719.596
2020-08-24,659.994,616.972,585.032,567.101,562.741,573.997,599.942,658.873,754.184,822.641,856.456,872.87,889.409,916.953,920.94,926.305,940.715,963.211,953.342,960.871,934.876,881.96,813.765,760.117
2020-08-25,695.761,650.272,620.641,602.24,596.971,607.187,633.17,696.211,796.634,874.257,900.878,913.754,914.737,944.119,966.138,953.401,945.002,933.734,926.504,933.715,888.209,840.88,782.987,739.846
2020-08-26,675.938,634.03,611.874,592.214,580.684,593.198,607.555,661.877,729.73,790.309,824.181,832.675,822.059,814.042,803.473,799.152,803.711,811.085,817.667,831.757,805.941,761.308,717.392,680.418
2020-08-27,630.811,592.656,569.999,555.225,548.746,560.425,583.447,642.669,746.9,819.006,858.211,869.905,872.735,884.317,887.501,891.125,899.233,893.202,885.914,900.623,875.727,829.099,773.627,729.3
2020-08-28,666.756,617.521,587.911,569.359,561.881,571.767,601.797,660.151,745.585,817.279,859.773,877.942,880.782,889.127,897.736,901.16,915.368,926.211,913.167,926.707,895.006,849.122,786.853,737.022
2020-08-29,677.178,633.921,600.545,583.951,574.005,581.148,598.652,636.549,699.39,760.454,797.664,805.602,816.028,811.277,815.67,843.382,852.51,862.876,875.368,890.508,867.575,819.827,765.115,721.235
2020-08-30,665.006,620.485,590.482,570.89,563.454,570.68,586.787,612.762,652.704,695.735,735.778,759.253,778.665,788.716,799.56,810.756,825.744,856.141,871.48,889.754,866.867,814.777,751.39,702.372
2020-08-31,643.107,602.159,573.768,558.125,553.262,567.078,597.651,661.479,753.19,822.964,859.16,873.827,878.751,892.732,892.115,892.254,897.207,902.447,888.75,892.698,857.315,804.775,748.217,705.245
2020-09-01,653.486,610.338,582.216,564.395,557.839,568.994,594.192,650.974,738.303,802.869,827.919,834.821,847.186,866.047,862.206,853.255,862.435,858.924,853.938,865.635,836.615,791.435,741.309,697.944
2020-09-02,650.709,610.756,581.819,565.44,558.411,565.838,585.308,641.726,729.981,795.148,820.381,822.227,820.639,815.758,796.951,767.712,747.014,726.577,701.134,676.119,616.241,557.965,521.963,506.649
2020-09-03,488.327,467.229,461.087,463.778,470.481,483.301,503.636,552.113,608.741,653.947,683.855,695.498,703.089,720.978,728.202,731.605,742.671,751.506,749.401,754.909,729.462,688.796,646.337,614.194
2020-09-04,568.813,531.799,508.208,493.7,488.979,500.697,525.646,562.892,617.027,655.921,678.824,687.125,685.263,711.571,715.877,723.88,739.17,752.347,752.001,757.283,725.843,679.664,637.182,611.328
2020-09-05,571.148,538.627,516.294,501.745,496.802,505.913,522.123,552.07,593.242,624.586,631.265,633.764,630.149,625.028,622.225,620.7,633.968,642.79,650.166,654.226,640.017,616.195,587.282,572.513
2020-09-06,536.822,508.898,490.868,478.112,477.801,481.715,493.97,512.488,538.976,571.803,590.826,595.71,603.202,605.749,604.982,609.612,619.604,638.59,656.059,669.794,656.299,631.001,605.21,582.853
2020-09-07,548.862,521.659,502.089,490.86,488.3,495.166,511.843,551.58,608.36,641.922,657.324,645.725,631.915,612.992,613.52,627.614,651.506,669.344,671.524,685.617,666.204,636.544,602.641,581.024
2020-09-08,538.269,507.185,486.179,475.629,473.443,488.239,516.543,557.792,610.822,648.744,683.759,696.717,697.658,715.048,724.889,739.824,749.655,758.347,759.434,767.01,736.256,692.872,652.017,620.585
2020-09-09,572.693,537.222,510.836,498.293,496.579,507.062,532.188,573.793,630.995,670.265,679.86,688.551,689.943,701.317,710.276,718.278,732.856,737.977,741.917,752.205,729.317,692.017,651.357,622.014
2020-09-10,577.355,540.254,517.335,504.184,502.39,513.002,535.087,578.038,630.323,674.722,688.679,693.055,691.471,716.471,728.409,733.221,746.193,746.476,743.964,749.494,716.322,675.526,636.833,609.855
2020-09-11,564.536,532.493,511.917,500.735,498.484,508.95,532.797,575.067,641.79,690.724,705.907,714.092,714.327,732.769,728.024,722.682,722.972,722.163,709.908,710.475,687.637,656.606,620.53,599.711
2020-09-12,562.467,530.592,508.197,494.536,492.115,504.455,520.466,544.557,573.456,596.863,615.574,626.317,620.332,632.923,643.643,650.773,657.305,672.23,692.058,706.167,687.765,661.026,625.996,597.959
2020-09-13,558.167,528.373,506.047,494.012,494.125,503.289,514.872,523.238,542.724,573.756,590.528,598.303,607.028,618.803,624.03,622.822,637.736,660.793,682.82,690.375,670.433,643.198,613.455,590.333
2020-09-14,548.29,519.243,499.717,490.349,490.275,503.373,528.934,567.996,623.221,653.812,672.277,673.58,675.993,704.814,708.827,710.47,706.76,710.632,712.048,719.799,695.959,661.563,623.154,597.372
2020-09-15,553.724,522.052,502.36,491.623,489.823,503.35,526.582,559.774,608.157,639.424,656.252,689.346,691.124,703.377,699.735,688.787,697.466,707.074,717.782,722.6,698.351,664.53,629.838,604.368
2020-09-16,561.46,531.326,509.035,497.752,494.77,506.448,530.32,579.892,645.553,678.731,692.432,688.091,675.49,682.797,680.962,695.036,711.068,718.08,731.319,739.19,714.872,679.37,639.491,612.429
2020-09-17,566.144,533.649,512.811,499.668,497.435,508.985,531.861,586.524,653.302,698.424,711.417,711.563,690.248,697.677,697.508,690.732,693.646,696.732,696.49,694.911,670.753,643.931,612.443,590.637
2020-09-18,551.49,519.745,501.749,489.611,486.171,495.79,520.666,563.715,616.558,641.332,658.145,655.315,642.53,652.423,653.25,655.872,657.886,662.995,673.595,680.904,662.902,637.519,609.759,571.655
2020-09-19,553.178,519.421,494.927,482.11,479.653,490.164,505.765,520.864,530.036,575.134,575.093,560.663,552.512,571.784,595.78,590.028,599.623,622.306,647.008,660.084,642.124,616.525,589.404,555.34
2020-09-20,534.295,506.889,487.351,475.811,475.329,486.737,496.623,501.766,498.476,504.702,499.838,491.563,495.528,503.038,514.524,535.305,564.704,602.755,637.099,649.678,633.144,608.761,577.573,557.719
2020-09-21,522.908,495.964,477.597,467.872,467.759,478.628,500.248,531.312,573.034,600.722,606.66,606.91,593.16,591.506,595.383,617.25,629.731,649.147,669.553,670.488,648.996,621.149,587.985,567.526
2020-09-22,530.035,505.194,486.053,474.566,477.367,487.848,511.056,553.606,602.279,621.55,621.456,607.276,579.319,589.592,615.066,630.536,642.779,654.847,670.375,673.003,652.737,624.476,593.52,569.962
2020-09-23,529.684,506.39,485.218,477.232,476.336,490.11,508.365,544.22,596.234,619.471,632.423,631.659,623.219,646.647,652.579,655.73,664.948,671.862,675.591,677.472,656.85,627.949,601.54,581.191
2020-09-24,537.939,509.695,493.104,480.877,480.428,495.963,517.395,559.435,604.993,631.179,644.614,641.379,625.746,641.6,639.384,641.518,644.328,657.007,674.417,680.104,662.193,634.927,602.727,581.001
2020-09-25,540.553,512.377,494.155,485.586,485.573,500.012,522.826,549.898,576.804,590.32,595.593,593.783,585.154,599.46,616.072,628.703,647.67,669.717,685.215,686.511,666.135,639.358,609.249,591.231
2020-09-26,551.82,518.833,499.044,486.722,485.698,496.06,513.104,534.933,563.738,576.92,568.293,554.694,542.938,567.981,582.751,591.191,603.675,628.235,658.072,662.466,646.186,621.819,595.084,574.54
